time,latitude,longitude,year,month,day,station,salmon_smolt_count_per_day,date,week,dailyCountCum,dailyPercentageCum
1983-04-20T00:00:00Z,-9.578038,53.922202,1983,4,20,Newport,2,1983-04-20,16,14,0.1472444257467396
1983-04-21T00:00:00Z,-9.578038,53.922202,1983,4,21,Newport,6,1983-04-21,16,20,0.2103491796381994
1983-04-22T00:00:00Z,-9.578038,53.922202,1983,4,22,Newport,6,1983-04-22,16,26,0.27345393352965924
1983-04-23T00:00:00Z,-9.578038,53.922202,1983,4,23,Newport,4,1983-04-23,17,30,0.3155237694572991
1983-04-24T00:00:00Z,-9.578038,53.922202,1983,4,24,Newport,20,1983-04-24,17,50,0.5258729490954985
1983-04-25T00:00:00Z,-9.578038,53.922202,1983,4,25,Newport,202,1983-04-25,17,252,2.6503996634413123
1983-04-26T00:00:00Z,-9.578038,53.922202,1983,4,26,Newport,108,1983-04-26,17,360,3.786285233487589
1983-04-27T00:00:00Z,-9.578038,53.922202,1983,4,27,Newport,176,1983-04-27,17,536,5.637358014303744
1983-04-28T00:00:00Z,-9.578038,53.922202,1983,4,28,Newport,112,1983-04-28,17,648,6.81531342027766
1983-04-29T00:00:00Z,-9.578038,53.922202,1983,4,29,Newport,229,1983-04-29,17,877,9.223811527135044
1983-04-30T00:00:00Z,-9.578038,53.922202,1983,4,30,Newport,111,1983-04-30,18,988,10.39124947412705
1983-05-01T00:00:00Z,-9.578038,53.922202,1983,5,1,Newport,110,1983-05-01,18,1098,11.548169962137148
1983-05-02T00:00:00Z,-9.578038,53.922202,1983,5,2,Newport,77,1983-05-02,18,1175,12.358014303744215
1983-05-03T00:00:00Z,-9.578038,53.922202,1983,5,3,Newport,149,1983-05-03,18,1324,13.9251156920488
1983-05-04T00:00:00Z,-9.578038,53.922202,1983,5,4,Newport,210,1983-05-04,18,1534,16.133782078249894
1983-05-05T00:00:00Z,-9.578038,53.922202,1983,5,5,Newport,149,1983-05-05,18,1683,17.700883466554483
1983-05-06T00:00:00Z,-9.578038,53.922202,1983,5,6,Newport,109,1983-05-06,18,1792,18.84728649558267
1983-05-07T00:00:00Z,-9.578038,53.922202,1983,5,7,Newport,49,1983-05-07,19,1841,19.362641985696253
1983-05-08T00:00:00Z,-9.578038,53.922202,1983,5,8,Newport,50,1983-05-08,19,1891,19.888514934791754
1983-05-09T00:00:00Z,-9.578038,53.922202,1983,5,9,Newport,74,1983-05-09,19,1965,20.666806899453093
1983-05-10T00:00:00Z,-9.578038,53.922202,1983,5,10,Newport,202,1983-05-10,19,2167,22.791333613798905
1983-05-11T00:00:00Z,-9.578038,53.922202,1983,5,11,Newport,704,1983-05-11,19,2871,30.195624737063525
1983-05-12T00:00:00Z,-9.578038,53.922202,1983,5,12,Newport,293,1983-05-12,19,3164,33.27724021876315
1983-05-13T00:00:00Z,-9.578038,53.922202,1983,5,13,Newport,378,1983-05-13,19,3542,37.25283971392512
1983-05-14T00:00:00Z,-9.578038,53.922202,1983,5,14,Newport,825,1983-05-14,20,4367,45.92974337400084
1983-05-15T00:00:00Z,-9.578038,53.922202,1983,5,15,Newport,2540,1983-05-15,20,6907,72.64408918805216
1983-05-16T00:00:00Z,-9.578038,53.922202,1983,5,16,Newport,1573,1983-05-16,20,8480,89.18805216659655
1983-05-17T00:00:00Z,-9.578038,53.922202,1983,5,17,Newport,146,1983-05-17,20,8626,90.7236011779554
1983-05-18T00:00:00Z,-9.578038,53.922202,1983,5,18,Newport,296,1983-05-18,20,8922,93.83676903660076
1983-05-19T00:00:00Z,-9.578038,53.922202,1983,5,19,Newport,56,1983-05-19,20,8978,94.42574673958771
1983-05-20T00:00:00Z,-9.578038,53.922202,1983,5,20,Newport,73,1983-05-20,20,9051,95.19352124526715
1983-05-21T00:00:00Z,-9.578038,53.922202,1983,5,21,Newport,55,1983-05-21,21,9106,95.77198148927219
1983-05-22T00:00:00Z,-9.578038,53.922202,1983,5,22,Newport,58,1983-05-22,21,9164,96.38199411022296
1983-05-23T00:00:00Z,-9.578038,53.922202,1983,5,23,Newport,32,1983-05-23,21,9196,96.71855279764408
1983-05-24T00:00:00Z,-9.578038,53.922202,1983,5,24,Newport,37,1983-05-24,21,9233,97.10769877997475
1983-05-25T00:00:00Z,-9.578038,53.922202,1983,5,25,Newport,65,1983-05-25,21,9298,97.7913336137989
1983-05-26T00:00:00Z,-9.578038,53.922202,1983,5,26,Newport,77,1983-05-26,21,9375,98.60117795540597
1983-05-27T00:00:00Z,-9.578038,53.922202,1983,5,27,Newport,20,1983-05-27,21,9395,98.81152713504417
1983-05-28T00:00:00Z,-9.578038,53.922202,1983,5,28,Newport,2,1983-05-28,22,9397,98.83256205300799
1983-05-29T00:00:00Z,-9.578038,53.922202,1983,5,29,Newport,5,1983-05-29,22,9402,98.88514934791755
1983-05-30T00:00:00Z,-9.578038,53.922202,1983,5,30,Newport,3,1983-05-30,22,9405,98.91670172486327
1983-05-31T00:00:00Z,-9.578038,53.922202,1983,5,31,Newport,5,1983-05-31,22,9410,98.96928901977282
1983-06-01T00:00:00Z,-9.578038,53.922202,1983,6,1,Newport,7,1983-06-01,22,9417,99.04291123264619
1983-06-02T00:00:00Z,-9.578038,53.922202,1983,6,2,Newport,12,1983-06-02,22,9429,99.16912074042912
1983-06-03T00:00:00Z,-9.578038,53.922202,1983,6,3,Newport,13,1983-06-03,22,9442,99.30584770719393
1983-06-04T00:00:00Z,-9.578038,53.922202,1983,6,4,Newport,7,1983-06-04,23,9449,99.37946992006731
1983-06-05T00:00:00Z,-9.578038,53.922202,1983,6,5,Newport,14,1983-06-05,23,9463,99.52671434581404
1983-06-06T00:00:00Z,-9.578038,53.922202,1983,6,6,Newport,8,1983-06-06,23,9471,99.61085401766933
1983-06-07T00:00:00Z,-9.578038,53.922202,1983,6,7,Newport,5,1983-06-07,23,9476,99.66344131257888
1983-06-08T00:00:00Z,-9.578038,53.922202,1983,6,8,Newport,2,1983-06-08,23,9478,99.6844762305427
1983-06-09T00:00:00Z,-9.578038,53.922202,1983,6,9,Newport,7,1983-06-09,23,9485,99.75809844341606
1983-06-10T00:00:00Z,-9.578038,53.922202,1983,6,10,Newport,4,1983-06-10,23,9489,99.80016827934371
1983-06-12T00:00:00Z,-9.578038,53.922202,1983,6,12,Newport,2,1983-06-12,24,9491,99.82120319730753
1983-06-13T00:00:00Z,-9.578038,53.922202,1983,6,13,Newport,1,1983-06-13,24,9492,99.83172065628943
1983-06-14T00:00:00Z,-9.578038,53.922202,1983,6,14,Newport,6,1983-06-14,24,9498,99.8948254101809
1983-06-15T00:00:00Z,-9.578038,53.922202,1983,6,15,Newport,2,1983-06-15,24,9500,99.91586032814472
1983-06-16T00:00:00Z,-9.578038,53.922202,1983,6,16,Newport,5,1983-06-16,24,9505,99.96844762305427
1983-06-17T00:00:00Z,-9.578038,53.922202,1983,6,17,Newport,1,1983-06-17,24,9506,99.97896508203617
1983-06-20T00:00:00Z,-9.578038,53.922202,1983,6,20,Newport,2,1983-06-20,25,9508,100
1984-04-15T00:00:00Z,-9.578038,53.922202,1984,4,15,Newport,1,1984-04-15,16,1,0.013753266400770183
1984-04-18T00:00:00Z,-9.578038,53.922202,1984,4,18,Newport,2,1984-04-18,16,3,0.04125979920231055
1984-04-19T00:00:00Z,-9.578038,53.922202,1984,4,19,Newport,4,1984-04-19,16,7,0.09627286480539128
1984-04-20T00:00:00Z,-9.578038,53.922202,1984,4,20,Newport,4,1984-04-20,16,11,0.15128593040847202
1984-04-21T00:00:00Z,-9.578038,53.922202,1984,4,21,Newport,9,1984-04-21,16,20,0.2750653280154037
1984-04-22T00:00:00Z,-9.578038,53.922202,1984,4,22,Newport,84,1984-04-22,17,104,1.430339705680099
1984-04-23T00:00:00Z,-9.578038,53.922202,1984,4,23,Newport,32,1984-04-23,17,136,1.8704442305047446
1984-04-24T00:00:00Z,-9.578038,53.922202,1984,4,24,Newport,15,1984-04-24,17,151,2.0767432265162977
1984-04-25T00:00:00Z,-9.578038,53.922202,1984,4,25,Newport,122,1984-04-25,17,273,3.75464172741026
1984-04-26T00:00:00Z,-9.578038,53.922202,1984,4,26,Newport,165,1984-04-26,17,438,6.0239306835373405
1984-04-27T00:00:00Z,-9.578038,53.922202,1984,4,27,Newport,127,1984-04-27,17,565,7.770595516435154
1984-04-28T00:00:00Z,-9.578038,53.922202,1984,4,28,Newport,315,1984-04-28,17,880,12.102874432677762
1984-04-29T00:00:00Z,-9.578038,53.922202,1984,4,29,Newport,251,1984-04-29,18,1131,15.554944299271076
1984-04-30T00:00:00Z,-9.578038,53.922202,1984,4,30,Newport,35,1984-04-30,18,1166,16.036308623298034
1984-05-01T00:00:00Z,-9.578038,53.922202,1984,5,1,Newport,38,1984-05-01,18,1204,16.5589327465273
1984-05-02T00:00:00Z,-9.578038,53.922202,1984,5,2,Newport,192,1984-05-02,18,1396,19.199559895475176
1984-05-03T00:00:00Z,-9.578038,53.922202,1984,5,3,Newport,207,1984-05-03,18,1603,22.046486040434605
1984-05-04T00:00:00Z,-9.578038,53.922202,1984,5,4,Newport,31,1984-05-04,18,1634,22.47283729885848
1984-05-05T00:00:00Z,-9.578038,53.922202,1984,5,5,Newport,142,1984-05-05,18,1776,24.425801127767848
1984-05-06T00:00:00Z,-9.578038,53.922202,1984,5,6,Newport,382,1984-05-06,19,2158,29.679548892862055
1984-05-07T00:00:00Z,-9.578038,53.922202,1984,5,7,Newport,60,1984-05-07,19,2218,30.504744876908262
1984-05-08T00:00:00Z,-9.578038,53.922202,1984,5,8,Newport,841,1984-05-08,19,3059,42.07124191995599
1984-05-09T00:00:00Z,-9.578038,53.922202,1984,5,9,Newport,605,1984-05-09,19,3664,50.39196809242195
1984-05-10T00:00:00Z,-9.578038,53.922202,1984,5,10,Newport,50,1984-05-10,19,3714,51.07963141246046
1984-05-11T00:00:00Z,-9.578038,53.922202,1984,5,11,Newport,182,1984-05-11,19,3896,53.58272589740063
1984-05-12T00:00:00Z,-9.578038,53.922202,1984,5,12,Newport,612,1984-05-12,19,4508,61.99972493467199
1984-05-13T00:00:00Z,-9.578038,53.922202,1984,5,13,Newport,175,1984-05-13,20,4683,64.40654655480677
1984-05-14T00:00:00Z,-9.578038,53.922202,1984,5,14,Newport,232,1984-05-14,20,4915,67.59730435978545
1984-05-15T00:00:00Z,-9.578038,53.922202,1984,5,15,Newport,128,1984-05-15,20,5043,69.35772245908403
1984-05-16T00:00:00Z,-9.578038,53.922202,1984,5,16,Newport,39,1984-05-16,20,5082,69.89409984871406
1984-05-17T00:00:00Z,-9.578038,53.922202,1984,5,17,Newport,40,1984-05-17,20,5122,70.44423050474488
1984-05-18T00:00:00Z,-9.578038,53.922202,1984,5,18,Newport,427,1984-05-18,20,5549,76.31687525787373
1984-05-19T00:00:00Z,-9.578038,53.922202,1984,5,19,Newport,87,1984-05-19,20,5636,77.51340943474075
1984-05-20T00:00:00Z,-9.578038,53.922202,1984,5,20,Newport,26,1984-05-20,21,5662,77.87099436116077
1984-05-21T00:00:00Z,-9.578038,53.922202,1984,5,21,Newport,115,1984-05-21,21,5777,79.45261999724936
1984-05-22T00:00:00Z,-9.578038,53.922202,1984,5,22,Newport,63,1984-05-22,21,5840,80.31907578049787
1984-05-23T00:00:00Z,-9.578038,53.922202,1984,5,23,Newport,14,1984-05-23,21,5854,80.51162151010865
1984-05-24T00:00:00Z,-9.578038,53.922202,1984,5,24,Newport,12,1984-05-24,21,5866,80.67666070691789
1984-05-25T00:00:00Z,-9.578038,53.922202,1984,5,25,Newport,23,1984-05-25,21,5889,80.99298583413561
1984-05-26T00:00:00Z,-9.578038,53.922202,1984,5,26,Newport,6,1984-05-26,21,5895,81.07550543254023
1984-05-27T00:00:00Z,-9.578038,53.922202,1984,5,27,Newport,40,1984-05-27,22,5935,81.62563608857104
1984-05-28T00:00:00Z,-9.578038,53.922202,1984,5,28,Newport,127,1984-05-28,22,6062,83.37230092146885
1984-05-29T00:00:00Z,-9.578038,53.922202,1984,5,29,Newport,128,1984-05-29,22,6190,85.13271902076744
1984-05-30T00:00:00Z,-9.578038,53.922202,1984,5,30,Newport,86,1984-05-30,22,6276,86.31549993123366
1984-05-31T00:00:00Z,-9.578038,53.922202,1984,5,31,Newport,11,1984-05-31,22,6287,86.46678586164214
1984-06-01T00:00:00Z,-9.578038,53.922202,1984,6,1,Newport,77,1984-06-01,22,6364,87.52578737450143
1984-06-02T00:00:00Z,-9.578038,53.922202,1984,6,2,Newport,63,1984-06-02,22,6427,88.39224315774996
1984-06-03T00:00:00Z,-9.578038,53.922202,1984,6,3,Newport,136,1984-06-03,23,6563,90.26268738825472
1984-06-04T00:00:00Z,-9.578038,53.922202,1984,6,4,Newport,97,1984-06-04,23,6660,91.59675422912942
1984-06-05T00:00:00Z,-9.578038,53.922202,1984,6,5,Newport,123,1984-06-05,23,6783,93.28840599642415
1984-06-06T00:00:00Z,-9.578038,53.922202,1984,6,6,Newport,121,1984-06-06,23,6904,94.95255123091735
1984-06-07T00:00:00Z,-9.578038,53.922202,1984,6,7,Newport,104,1984-06-07,23,7008,96.38289093659745
1984-06-08T00:00:00Z,-9.578038,53.922202,1984,6,8,Newport,79,1984-06-08,23,7087,97.46939898225828
1984-06-09T00:00:00Z,-9.578038,53.922202,1984,6,9,Newport,41,1984-06-09,23,7128,98.03328290468987
1984-06-10T00:00:00Z,-9.578038,53.922202,1984,6,10,Newport,27,1984-06-10,24,7155,98.40462109751066
1984-06-11T00:00:00Z,-9.578038,53.922202,1984,6,11,Newport,6,1984-06-11,24,7161,98.48714069591527
1984-06-12T00:00:00Z,-9.578038,53.922202,1984,6,12,Newport,6,1984-06-12,24,7167,98.5696602943199
1984-06-13T00:00:00Z,-9.578038,53.922202,1984,6,13,Newport,8,1984-06-13,24,7175,98.67968642552606
1984-06-14T00:00:00Z,-9.578038,53.922202,1984,6,14,Newport,31,1984-06-14,24,7206,99.10603768394995
1984-06-15T00:00:00Z,-9.578038,53.922202,1984,6,15,Newport,26,1984-06-15,24,7232,99.46362261036997
1984-06-16T00:00:00Z,-9.578038,53.922202,1984,6,16,Newport,29,1984-06-16,24,7261,99.8624673359923
1984-06-17T00:00:00Z,-9.578038,53.922202,1984,6,17,Newport,4,1984-06-17,25,7265,99.91748040159538
1984-06-18T00:00:00Z,-9.578038,53.922202,1984,6,18,Newport,3,1984-06-18,25,7268,99.95874020079769
1984-06-20T00:00:00Z,-9.578038,53.922202,1984,6,20,Newport,1,1984-06-20,25,7269,99.97249346719846
1984-07-15T00:00:00Z,-9.578038,53.922202,1984,7,15,Newport,1,1984-07-15,29,7270,99.98624673359923
1984-07-18T00:00:00Z,-9.578038,53.922202,1984,7,18,Newport,1,1984-07-18,29,7271,100
1985-04-03T00:00:00Z,-9.578038,53.922202,1985,4,3,Newport,1,1985-04-03,14,1,0.01591596371160274
1985-04-04T00:00:00Z,-9.578038,53.922202,1985,4,4,Newport,1,1985-04-04,14,2,0.03183192742320548
1985-04-07T00:00:00Z,-9.578038,53.922202,1985,4,7,Newport,2,1985-04-07,14,4,0.06366385484641096
1985-04-08T00:00:00Z,-9.578038,53.922202,1985,4,8,Newport,1,1985-04-08,14,5,0.07957981855801369
1985-04-11T00:00:00Z,-9.578038,53.922202,1985,4,11,Newport,2,1985-04-11,15,7,0.11141174598121915
1985-04-12T00:00:00Z,-9.578038,53.922202,1985,4,12,Newport,2,1985-04-12,15,9,0.14324367340442465
1985-04-13T00:00:00Z,-9.578038,53.922202,1985,4,13,Newport,1,1985-04-13,15,10,0.15915963711602737
1985-04-14T00:00:00Z,-9.578038,53.922202,1985,4,14,Newport,2,1985-04-14,15,12,0.19099156453923286
1985-04-15T00:00:00Z,-9.578038,53.922202,1985,4,15,Newport,2,1985-04-15,15,14,0.2228234919624383
1985-04-16T00:00:00Z,-9.578038,53.922202,1985,4,16,Newport,1,1985-04-16,16,15,0.23873945567404103
1985-04-18T00:00:00Z,-9.578038,53.922202,1985,4,18,Newport,5,1985-04-18,16,20,0.31831927423205475
1985-04-19T00:00:00Z,-9.578038,53.922202,1985,4,19,Newport,6,1985-04-19,16,26,0.41381505650167116
1985-04-20T00:00:00Z,-9.578038,53.922202,1985,4,20,Newport,2,1985-04-20,16,28,0.4456469839248766
1985-04-21T00:00:00Z,-9.578038,53.922202,1985,4,21,Newport,2,1985-04-21,16,30,0.47747891134808207
1985-04-23T00:00:00Z,-9.578038,53.922202,1985,4,23,Newport,2,1985-04-23,17,32,0.5093108387712877
1985-04-24T00:00:00Z,-9.578038,53.922202,1985,4,24,Newport,7,1985-04-24,17,39,0.6207225847525067
1985-04-25T00:00:00Z,-9.578038,53.922202,1985,4,25,Newport,4,1985-04-25,17,43,0.6843864395989177
1985-04-26T00:00:00Z,-9.578038,53.922202,1985,4,26,Newport,2,1985-04-26,17,45,0.7162183670221232
1985-04-27T00:00:00Z,-9.578038,53.922202,1985,4,27,Newport,2,1985-04-27,17,47,0.7480502944453287
1985-04-28T00:00:00Z,-9.578038,53.922202,1985,4,28,Newport,14,1985-04-28,17,61,0.9708737864077669
1985-04-29T00:00:00Z,-9.578038,53.922202,1985,4,29,Newport,6,1985-04-29,17,67,1.0663695686773835
1985-04-30T00:00:00Z,-9.578038,53.922202,1985,4,30,Newport,10,1985-04-30,18,77,1.2255292057934108
1985-05-01T00:00:00Z,-9.578038,53.922202,1985,5,1,Newport,46,1985-05-01,18,123,1.9576635365271366
1985-05-02T00:00:00Z,-9.578038,53.922202,1985,5,2,Newport,92,1985-05-02,18,215,3.4219321979945887
1985-05-03T00:00:00Z,-9.578038,53.922202,1985,5,3,Newport,218,1985-05-03,18,433,6.891612287123985
1985-05-04T00:00:00Z,-9.578038,53.922202,1985,5,4,Newport,260,1985-05-04,18,693,11.029762852140697
1985-05-05T00:00:00Z,-9.578038,53.922202,1985,5,5,Newport,251,1985-05-05,18,944,15.024669743752984
1985-05-06T00:00:00Z,-9.578038,53.922202,1985,5,6,Newport,300,1985-05-06,18,1244,19.799458857233805
1985-05-07T00:00:00Z,-9.578038,53.922202,1985,5,7,Newport,593,1985-05-07,19,1837,29.23762533821423
1985-05-08T00:00:00Z,-9.578038,53.922202,1985,5,8,Newport,654,1985-05-08,19,2491,39.64666560560242
1985-05-09T00:00:00Z,-9.578038,53.922202,1985,5,9,Newport,383,1985-05-09,19,2874,45.742479707146266
1985-05-10T00:00:00Z,-9.578038,53.922202,1985,5,10,Newport,71,1985-05-10,19,2945,46.872513130670065
1985-05-11T00:00:00Z,-9.578038,53.922202,1985,5,11,Newport,212,1985-05-11,19,3157,50.24669743752984
1985-05-12T00:00:00Z,-9.578038,53.922202,1985,5,12,Newport,749,1985-05-12,19,3906,62.16775425752029
1985-05-13T00:00:00Z,-9.578038,53.922202,1985,5,13,Newport,222,1985-05-13,19,4128,65.7010982014961
1985-05-14T00:00:00Z,-9.578038,53.922202,1985,5,14,Newport,415,1985-05-14,20,4543,72.30622314181123
1985-05-15T00:00:00Z,-9.578038,53.922202,1985,5,15,Newport,110,1985-05-15,20,4653,74.05697915008754
1985-05-16T00:00:00Z,-9.578038,53.922202,1985,5,16,Newport,68,1985-05-16,20,4721,75.13926468247652
1985-05-17T00:00:00Z,-9.578038,53.922202,1985,5,17,Newport,212,1985-05-17,20,4933,78.51344898933631
1985-05-18T00:00:00Z,-9.578038,53.922202,1985,5,18,Newport,653,1985-05-18,20,5586,88.9065732930129
1985-05-19T00:00:00Z,-9.578038,53.922202,1985,5,19,Newport,159,1985-05-19,20,5745,91.43721152315773
1985-05-20T00:00:00Z,-9.578038,53.922202,1985,5,20,Newport,47,1985-05-20,20,5792,92.18526181760306
1985-05-21T00:00:00Z,-9.578038,53.922202,1985,5,21,Newport,14,1985-05-21,21,5806,92.4080853095655
1985-05-22T00:00:00Z,-9.578038,53.922202,1985,5,22,Newport,43,1985-05-22,21,5849,93.0924717491644
1985-05-23T00:00:00Z,-9.578038,53.922202,1985,5,23,Newport,65,1985-05-23,21,5914,94.12700939041859
1985-05-24T00:00:00Z,-9.578038,53.922202,1985,5,24,Newport,27,1985-05-24,21,5941,94.55674041063187
1985-05-25T00:00:00Z,-9.578038,53.922202,1985,5,25,Newport,12,1985-05-25,21,5953,94.7477319751711
1985-05-26T00:00:00Z,-9.578038,53.922202,1985,5,26,Newport,21,1985-05-26,21,5974,95.08196721311475
1985-05-27T00:00:00Z,-9.578038,53.922202,1985,5,27,Newport,141,1985-05-27,21,6115,97.32611809645074
1985-05-28T00:00:00Z,-9.578038,53.922202,1985,5,28,Newport,83,1985-05-28,22,6198,98.64714308451377
1985-05-29T00:00:00Z,-9.578038,53.922202,1985,5,29,Newport,16,1985-05-29,22,6214,98.90179850389941
1985-05-30T00:00:00Z,-9.578038,53.922202,1985,5,30,Newport,28,1985-05-30,22,6242,99.34744548782429
1985-05-31T00:00:00Z,-9.578038,53.922202,1985,5,31,Newport,21,1985-05-31,22,6263,99.68168072576795
1985-06-01T00:00:00Z,-9.578038,53.922202,1985,6,1,Newport,4,1985-06-01,22,6267,99.74534458061436
1985-06-03T00:00:00Z,-9.578038,53.922202,1985,6,3,Newport,4,1985-06-03,22,6271,99.80900843546077
1985-06-04T00:00:00Z,-9.578038,53.922202,1985,6,4,Newport,2,1985-06-04,23,6273,99.84084036288398
1985-06-05T00:00:00Z,-9.578038,53.922202,1985,6,5,Newport,1,1985-06-05,23,6274,99.85675632659557
1985-06-13T00:00:00Z,-9.578038,53.922202,1985,6,13,Newport,1,1985-06-13,24,6275,99.87267229030718
1985-06-22T00:00:00Z,-9.578038,53.922202,1985,6,22,Newport,1,1985-06-22,25,6276,99.88858825401879
1985-06-23T00:00:00Z,-9.578038,53.922202,1985,6,23,Newport,1,1985-06-23,25,6277,99.90450421773038
1985-06-25T00:00:00Z,-9.578038,53.922202,1985,6,25,Newport,2,1985-06-25,26,6279,99.93633614515359
1985-07-05T00:00:00Z,-9.578038,53.922202,1985,7,5,Newport,1,1985-07-05,27,6280,99.9522521088652
1985-07-19T00:00:00Z,-9.578038,53.922202,1985,7,19,Newport,1,1985-07-19,29,6281,99.96816807257679
1985-07-22T00:00:00Z,-9.578038,53.922202,1985,7,22,Newport,1,1985-07-22,29,6282,99.98408403628841
1985-07-24T00:00:00Z,-9.578038,53.922202,1985,7,24,Newport,1,1985-07-24,30,6283,100
1986-04-14T00:00:00Z,-9.578038,53.922202,1986,4,14,Newport,1,1986-04-14,15,1,0.018782870022539446
1986-04-16T00:00:00Z,-9.578038,53.922202,1986,4,16,Newport,2,1986-04-16,16,3,0.05634861006761833
1986-04-17T00:00:00Z,-9.578038,53.922202,1986,4,17,Newport,1,1986-04-17,16,4,0.07513148009015778
1986-04-20T00:00:00Z,-9.578038,53.922202,1986,4,20,Newport,2,1986-04-20,16,6,0.11269722013523666
1986-04-22T00:00:00Z,-9.578038,53.922202,1986,4,22,Newport,9,1986-04-22,16,15,0.28174305033809166
1986-04-23T00:00:00Z,-9.578038,53.922202,1986,4,23,Newport,2,1986-04-23,17,17,0.31930879038317056
1986-04-24T00:00:00Z,-9.578038,53.922202,1986,4,24,Newport,1,1986-04-24,17,18,0.33809166040571
1986-04-25T00:00:00Z,-9.578038,53.922202,1986,4,25,Newport,2,1986-04-25,17,20,0.3756574004507889
1986-04-26T00:00:00Z,-9.578038,53.922202,1986,4,26,Newport,1,1986-04-26,17,21,0.39444027047332836
1986-04-27T00:00:00Z,-9.578038,53.922202,1986,4,27,Newport,2,1986-04-27,17,23,0.4320060105184072
1986-04-29T00:00:00Z,-9.578038,53.922202,1986,4,29,Newport,2,1986-04-29,17,25,0.46957175056348605
1986-04-30T00:00:00Z,-9.578038,53.922202,1986,4,30,Newport,2,1986-04-30,18,27,0.5071374906085651
1986-05-01T00:00:00Z,-9.578038,53.922202,1986,5,1,Newport,11,1986-05-01,18,38,0.7137490608564989
1986-05-02T00:00:00Z,-9.578038,53.922202,1986,5,2,Newport,2,1986-05-02,18,40,0.7513148009015778
1986-05-03T00:00:00Z,-9.578038,53.922202,1986,5,3,Newport,30,1986-05-03,18,70,1.314800901577761
1986-05-04T00:00:00Z,-9.578038,53.922202,1986,5,4,Newport,12,1986-05-04,18,82,1.5401953418482344
1986-05-05T00:00:00Z,-9.578038,53.922202,1986,5,5,Newport,71,1986-05-05,18,153,2.873779113448535
1986-05-06T00:00:00Z,-9.578038,53.922202,1986,5,6,Newport,30,1986-05-06,18,183,3.4372652141247184
1986-05-07T00:00:00Z,-9.578038,53.922202,1986,5,7,Newport,17,1986-05-07,19,200,3.7565740045078884
1986-05-08T00:00:00Z,-9.578038,53.922202,1986,5,8,Newport,35,1986-05-08,19,235,4.41397445529677
1986-05-09T00:00:00Z,-9.578038,53.922202,1986,5,9,Newport,36,1986-05-09,19,271,5.09015777610819
1986-05-10T00:00:00Z,-9.578038,53.922202,1986,5,10,Newport,35,1986-05-10,19,306,5.74755822689707
1986-05-11T00:00:00Z,-9.578038,53.922202,1986,5,11,Newport,83,1986-05-11,19,389,7.306536438767844
1986-05-12T00:00:00Z,-9.578038,53.922202,1986,5,12,Newport,56,1986-05-12,19,445,8.358377160030054
1986-05-13T00:00:00Z,-9.578038,53.922202,1986,5,13,Newport,92,1986-05-13,19,537,10.086401202103682
1986-05-14T00:00:00Z,-9.578038,53.922202,1986,5,14,Newport,203,1986-05-14,20,740,13.899323816679187
1986-05-15T00:00:00Z,-9.578038,53.922202,1986,5,15,Newport,570,1986-05-15,20,1310,24.60555972952667
1986-05-16T00:00:00Z,-9.578038,53.922202,1986,5,16,Newport,253,1986-05-16,20,1563,29.35762584522915
1986-05-17T00:00:00Z,-9.578038,53.922202,1986,5,17,Newport,399,1986-05-17,20,1962,36.85199098422239
1986-05-18T00:00:00Z,-9.578038,53.922202,1986,5,18,Newport,86,1986-05-18,20,2048,38.467317806160786
1986-05-19T00:00:00Z,-9.578038,53.922202,1986,5,19,Newport,215,1986-05-19,20,2263,42.50563486100676
1986-05-20T00:00:00Z,-9.578038,53.922202,1986,5,20,Newport,386,1986-05-20,20,2649,49.75582268970699
1986-05-21T00:00:00Z,-9.578038,53.922202,1986,5,21,Newport,397,1986-05-21,21,3046,57.21262208865515
1986-05-22T00:00:00Z,-9.578038,53.922202,1986,5,22,Newport,214,1986-05-22,21,3260,61.23215627347859
1986-05-23T00:00:00Z,-9.578038,53.922202,1986,5,23,Newport,295,1986-05-23,21,3555,66.77310293012772
1986-05-24T00:00:00Z,-9.578038,53.922202,1986,5,24,Newport,202,1986-05-24,21,3757,70.56724267468068
1986-05-25T00:00:00Z,-9.578038,53.922202,1986,5,25,Newport,116,1986-05-25,21,3873,72.74605559729527
1986-05-26T00:00:00Z,-9.578038,53.922202,1986,5,26,Newport,83,1986-05-26,21,3956,74.30503380916605
1986-05-27T00:00:00Z,-9.578038,53.922202,1986,5,27,Newport,108,1986-05-27,21,4064,76.3335837716003
1986-05-28T00:00:00Z,-9.578038,53.922202,1986,5,28,Newport,68,1986-05-28,22,4132,77.61081893313299
1986-05-29T00:00:00Z,-9.578038,53.922202,1986,5,29,Newport,192,1986-05-29,22,4324,81.21712997746056
1986-05-30T00:00:00Z,-9.578038,53.922202,1986,5,30,Newport,453,1986-05-30,22,4777,89.72577009767092
1986-05-31T00:00:00Z,-9.578038,53.922202,1986,5,31,Newport,195,1986-05-31,22,4972,93.38842975206612
1986-06-01T00:00:00Z,-9.578038,53.922202,1986,6,1,Newport,141,1986-06-01,22,5113,96.03681442524417
1986-06-02T00:00:00Z,-9.578038,53.922202,1986,6,2,Newport,89,1986-06-02,22,5202,97.70848985725019
1986-06-03T00:00:00Z,-9.578038,53.922202,1986,6,3,Newport,23,1986-06-03,22,5225,98.14049586776859
1986-06-04T00:00:00Z,-9.578038,53.922202,1986,6,4,Newport,18,1986-06-04,23,5243,98.4785875281743
