julianday,year,count,intDate,date,month,week,day,dailyCountCum,dailyPercentageCum
163,2002,0,11850,2002-06-12,6,24,163,470,100
164,2002,0,11851,2002-06-13,6,24,164,470,100
165,2002,0,11852,2002-06-14,6,24,165,470,100
166,2002,0,11853,2002-06-15,6,24,166,470,100
167,2002,0,11854,2002-06-16,6,24,167,470,100
168,2002,0,11855,2002-06-17,6,24,168,470,100
169,2002,0,11856,2002-06-18,6,25,169,470,100
170,2002,0,11857,2002-06-19,6,25,170,470,100
171,2002,0,11858,2002-06-20,6,25,171,470,100
172,2002,0,11859,2002-06-21,6,25,172,470,100
173,2002,0,11860,2002-06-22,6,25,173,470,100
174,2002,0,11861,2002-06-23,6,25,174,470,100
175,2002,0,11862,2002-06-24,6,25,175,470,100
176,2002,0,11863,2002-06-25,6,26,176,470,100
177,2002,0,11864,2002-06-26,6,26,177,470,100
178,2002,0,11865,2002-06-27,6,26,178,470,100
179,2002,0,11866,2002-06-28,6,26,179,470,100
180,2002,0,11867,2002-06-29,6,26,180,470,100
1,2003,0,12053,2003-01-01,1,1,1,0,0
2,2003,0,12054,2003-01-02,1,1,2,0,0
3,2003,0,12055,2003-01-03,1,1,3,0,0
4,2003,0,12056,2003-01-04,1,1,4,0,0
5,2003,0,12057,2003-01-05,1,1,5,0,0
6,2003,0,12058,2003-01-06,1,1,6,0,0
7,2003,0,12059,2003-01-07,1,1,7,0,0
8,2003,0,12060,2003-01-08,1,2,8,0,0
9,2003,0,12061,2003-01-09,1,2,9,0,0
10,2003,0,12062,2003-01-10,1,2,10,0,0
11,2003,0,12063,2003-01-11,1,2,11,0,0
12,2003,0,12064,2003-01-12,1,2,12,0,0
13,2003,0,12065,2003-01-13,1,2,13,0,0
14,2003,0,12066,2003-01-14,1,2,14,0,0
15,2003,0,12067,2003-01-15,1,3,15,0,0
16,2003,0,12068,2003-01-16,1,3,16,0,0
17,2003,0,12069,2003-01-17,1,3,17,0,0
18,2003,0,12070,2003-01-18,1,3,18,0,0
19,2003,0,12071,2003-01-19,1,3,19,0,0
20,2003,0,12072,2003-01-20,1,3,20,0,0
21,2003,0,12073,2003-01-21,1,3,21,0,0
22,2003,0,12074,2003-01-22,1,4,22,0,0
23,2003,0,12075,2003-01-23,1,4,23,0,0
24,2003,0,12076,2003-01-24,1,4,24,0,0
25,2003,0,12077,2003-01-25,1,4,25,0,0
26,2003,0,12078,2003-01-26,1,4,26,0,0
27,2003,0,12079,2003-01-27,1,4,27,0,0
28,2003,0,12080,2003-01-28,1,4,28,0,0
29,2003,0,12081,2003-01-29,1,5,29,0,0
30,2003,0,12082,2003-01-30,1,5,30,0,0
31,2003,0,12083,2003-01-31,1,5,31,0,0
32,2003,0,12084,2003-02-01,2,5,32,0,0
33,2003,0,12085,2003-02-02,2,5,33,0,0
34,2003,0,12086,2003-02-03,2,5,34,0,0
35,2003,0,12087,2003-02-04,2,5,35,0,0
36,2003,0,12088,2003-02-05,2,6,36,0,0
37,2003,0,12089,2003-02-06,2,6,37,0,0
38,2003,0,12090,2003-02-07,2,6,38,0,0
39,2003,0,12091,2003-02-08,2,6,39,0,0
40,2003,0,12092,2003-02-09,2,6,40,0,0
41,2003,0,12093,2003-02-10,2,6,41,0,0
42,2003,0,12094,2003-02-11,2,6,42,0,0
43,2003,0,12095,2003-02-12,2,7,43,0,0
44,2003,0,12096,2003-02-13,2,7,44,0,0
45,2003,0,12097,2003-02-14,2,7,45,0,0
46,2003,0,12098,2003-02-15,2,7,46,0,0
47,2003,0,12099,2003-02-16,2,7,47,0,0
48,2003,0,12100,2003-02-17,2,7,48,0,0
49,2003,0,12101,2003-02-18,2,7,49,0,0
50,2003,0,12102,2003-02-19,2,8,50,0,0
51,2003,0,12103,2003-02-20,2,8,51,0,0
52,2003,0,12104,2003-02-21,2,8,52,0,0
53,2003,0,12105,2003-02-22,2,8,53,0,0
54,2003,0,12106,2003-02-23,2,8,54,0,0
55,2003,0,12107,2003-02-24,2,8,55,0,0
56,2003,0,12108,2003-02-25,2,8,56,0,0
57,2003,0,12109,2003-02-26,2,9,57,0,0
58,2003,0,12110,2003-02-27,2,9,58,0,0
59,2003,0,12111,2003-02-28,2,9,59,0,0
60,2003,0,12112,2003-03-01,3,9,60,0,0
61,2003,0,12113,2003-03-02,3,9,61,0,0
62,2003,0,12114,2003-03-03,3,9,62,0,0
63,2003,0,12115,2003-03-04,3,9,63,0,0
64,2003,0,12116,2003-03-05,3,10,64,0,0
65,2003,0,12117,2003-03-06,3,10,65,0,0
66,2003,0,12118,2003-03-07,3,10,66,0,0
67,2003,0,12119,2003-03-08,3,10,67,0,0
68,2003,0,12120,2003-03-09,3,10,68,0,0
69,2003,0,12121,2003-03-10,3,10,69,0,0
70,2003,0,12122,2003-03-11,3,10,70,0,0
71,2003,0,12123,2003-03-12,3,11,71,0,0
72,2003,1,12124,2003-03-13,3,11,72,1,0.020508613617719443
73,2003,0,12125,2003-03-14,3,11,73,1,0.020508613617719443
74,2003,1,12126,2003-03-15,3,11,74,2,0.04101722723543889
75,2003,0,12127,2003-03-16,3,11,75,2,0.04101722723543889
76,2003,0,12128,2003-03-17,3,11,76,2,0.04101722723543889
77,2003,1,12129,2003-03-18,3,11,77,3,0.06152584085315833
78,2003,0,12130,2003-03-19,3,12,78,3,0.06152584085315833
79,2003,0,12131,2003-03-20,3,12,79,3,0.06152584085315833
80,2003,0,12132,2003-03-21,3,12,80,3,0.06152584085315833
81,2003,2,12133,2003-03-22,3,12,81,5,0.10254306808859721
82,2003,1,12134,2003-03-23,3,12,82,6,0.12305168170631665
83,2003,3,12135,2003-03-24,3,12,83,9,0.18457752255947496
84,2003,14,12136,2003-03-25,3,12,84,23,0.4716981132075472
85,2003,6,12137,2003-03-26,3,13,85,29,0.5947497949138638
86,2003,6,12138,2003-03-27,3,13,86,35,0.7178014766201805
87,2003,17,12139,2003-03-28,3,13,87,52,1.0664479081214109
88,2003,41,12140,2003-03-29,3,13,88,93,1.907301066447908
89,2003,39,12141,2003-03-30,3,13,89,132,2.7071369975389663
90,2003,45,12142,2003-03-31,3,13,90,177,3.630024610336341
91,2003,15,12143,2003-04-01,4,13,91,192,3.937653814602133
92,2003,20,12144,2003-04-02,4,14,92,212,4.3478260869565215
93,2003,41,12145,2003-04-03,4,14,93,253,5.188679245283019
94,2003,30,12146,2003-04-04,4,14,94,283,5.803937653814603
95,2003,18,12147,2003-04-05,4,14,95,301,6.173092698933552
96,2003,53,12148,2003-04-06,4,14,96,354,7.260049220672682
97,2003,54,12149,2003-04-07,4,14,97,408,8.367514356029531
98,2003,7,12150,2003-04-08,4,14,98,415,8.511074651353569
99,2003,19,12151,2003-04-09,4,15,99,434,8.900738310090238
100,2003,6,12152,2003-04-10,4,15,100,440,9.023789991796555
101,2003,6,12153,2003-04-11,4,15,101,446,9.146841673502871
102,2003,79,12154,2003-04-12,4,15,102,525,10.767022149302708
103,2003,114,12155,2003-04-13,4,15,103,639,13.105004101722722
104,2003,328,12156,2003-04-14,4,15,104,967,19.8318293683347
105,2003,204,12157,2003-04-15,4,15,105,1171,24.015586546349464
106,2003,531,12158,2003-04-16,4,16,106,1702,34.90566037735849
107,2003,298,12159,2003-04-17,4,16,107,2000,41.01722723543889
108,2003,377,12160,2003-04-18,4,16,108,2377,48.74897456931912
109,2003,245,12161,2003-04-19,4,16,109,2622,53.77358490566038
110,2003,137,12162,2003-04-20,4,16,110,2759,56.58326497128794
111,2003,121,12163,2003-04-21,4,16,111,2880,59.06480721903199
112,2003,96,12164,2003-04-22,4,16,112,2976,61.033634126333055
113,2003,174,12165,2003-04-23,4,17,113,3150,64.60213289581624
114,2003,120,12166,2003-04-24,4,17,114,3270,67.06316652994258
115,2003,137,12167,2003-04-25,4,17,115,3407,69.87284659557014
116,2003,177,12168,2003-04-26,4,17,116,3584,73.50287120590649
117,2003,51,12169,2003-04-27,4,17,117,3635,74.54881050041017
118,2003,499,12170,2003-04-28,4,17,118,4134,84.78260869565217
119,2003,397,12171,2003-04-29,4,17,119,4531,92.9245283018868
120,2003,61,12172,2003-04-30,4,18,120,4592,94.17555373256768
121,2003,26,12173,2003-05-01,5,18,121,4618,94.70877768662838
122,2003,17,12174,2003-05-02,5,18,122,4635,95.05742411812962
123,2003,28,12175,2003-05-03,5,18,123,4663,95.63166529942576
124,2003,44,12176,2003-05-04,5,18,124,4707,96.53404429860541
125,2003,40,12177,2003-05-05,5,18,125,4747,97.35438884331418
126,2003,17,12178,2003-05-06,5,18,126,4764,97.70303527481542
127,2003,22,12179,2003-05-07,5,19,127,4786,98.15422477440525
128,2003,19,12180,2003-05-08,5,19,128,4805,98.54388843314193
129,2003,6,12181,2003-05-09,5,19,129,4811,98.66694011484823
130,2003,2,12182,2003-05-10,5,19,130,4813,98.70795734208367
131,2003,3,12183,2003-05-11,5,19,131,4816,98.76948318293684
132,2003,5,12184,2003-05-12,5,19,132,4821,98.87202625102543
133,2003,8,12185,2003-05-13,5,19,133,4829,99.03609515996719
134,2003,5,12186,2003-05-14,5,20,134,4834,99.13863822805578
135,2003,2,12187,2003-05-15,5,20,135,4836,99.17965545529123
136,2003,3,12188,2003-05-16,5,20,136,4839,99.24118129614438
137,2003,18,12189,2003-05-17,5,20,137,4857,99.61033634126333
138,2003,11,12190,2003-05-18,5,20,138,4868,99.83593109105826
139,2003,8,12191,2003-05-19,5,20,139,4876,100
140,2003,0,12192,2003-05-20,5,20,140,4876,100
141,2003,0,12193,2003-05-21,5,21,141,4876,100
142,2003,0,12194,2003-05-22,5,21,142,4876,100
143,2003,0,12195,2003-05-23,5,21,143,4876,100
144,2003,0,12196,2003-05-24,5,21,144,4876,100
145,2003,0,12197,2003-05-25,5,21,145,4876,100
146,2003,0,12198,2003-05-26,5,21,146,4876,100
147,2003,0,12199,2003-05-27,5,21,147,4876,100
148,2003,0,12200,2003-05-28,5,22,148,4876,100
149,2003,0,12201,2003-05-29,5,22,149,4876,100
150,2003,0,12202,2003-05-30,5,22,150,4876,100
151,2003,0,12203,2003-05-31,5,22,151,4876,100
152,2003,0,12204,2003-06-01,6,22,152,4876,100
153,2003,0,12205,2003-06-02,6,22,153,4876,100
154,2003,0,12206,2003-06-03,6,22,154,4876,100
155,2003,0,12207,2003-06-04,6,23,155,4876,100
156,2003,0,12208,2003-06-05,6,23,156,4876,100
157,2003,0,12209,2003-06-06,6,23,157,4876,100
158,2003,0,12210,2003-06-07,6,23,158,4876,100
159,2003,0,12211,2003-06-08,6,23,159,4876,100
160,2003,0,12212,2003-06-09,6,23,160,4876,100
161,2003,0,12213,2003-06-10,6,23,161,4876,100
162,2003,0,12214,2003-06-11,6,24,162,4876,100
163,2003,0,12215,2003-06-12,6,24,163,4876,100
164,2003,0,12216,2003-06-13,6,24,164,4876,100
165,2003,0,12217,2003-06-14,6,24,165,4876,100
166,2003,0,12218,2003-06-15,6,24,166,4876,100
167,2003,0,12219,2003-06-16,6,24,167,4876,100
168,2003,0,12220,2003-06-17,6,24,168,4876,100
169,2003,0,12221,2003-06-18,6,25,169,4876,100
170,2003,0,12222,2003-06-19,6,25,170,4876,100
171,2003,0,12223,2003-06-20,6,25,171,4876,100
172,2003,0,12224,2003-06-21,6,25,172,4876,100
173,2003,0,12225,2003-06-22,6,25,173,4876,100
174,2003,0,12226,2003-06-23,6,25,174,4876,100
175,2003,0,12227,2003-06-24,6,25,175,4876,100
176,2003,0,12228,2003-06-25,6,26,176,4876,100
177,2003,0,12229,2003-06-26,6,26,177,4876,100
178,2003,0,12230,2003-06-27,6,26,178,4876,100
179,2003,0,12231,2003-06-28,6,26,179,4876,100
180,2003,0,12232,2003-06-29,6,26,180,4876,100
1,2004,0,12418,2004-01-01,1,1,1,0,0
2,2004,0,12419,2004-01-02,1,1,2,0,0
3,2004,0,12420,2004-01-03,1,1,3,0,0
4,2004,0,12421,2004-01-04,1,1,4,0,0
5,2004,0,12422,2004-01-05,1,1,5,0,0
6,2004,0,12423,2004-01-06,1,1,6,0,0
7,2004,0,12424,2004-01-07,1,1,7,0,0
8,2004,0,12425,2004-01-08,1,2,8,0,0
9,2004,0,12426,2004-01-09,1,2,9,0,0
10,2004,0,12427,2004-01-10,1,2,10,0,0
11,2004,0,12428,2004-01-11,1,2,11,0,0
12,2004,0,12429,2004-01-12,1,2,12,0,0
13,2004,0,12430,2004-01-13,1,2,13,0,0
14,2004,0,12431,2004-01-14,1,2,14,0,0
15,2004,0,12432,2004-01-15,1,3,15,0,0
16,2004,0,12433,2004-01-16,1,3,16,0,0
17,2004,0,12434,2004-01-17,1,3,17,0,0
18,2004,0,12435,2004-01-18,1,3,18,0,0
19,2004,0,12436,2004-01-19,1,3,19,0,0
20,2004,0,12437,2004-01-20,1,3,20,0,0
21,2004,0,12438,2004-01-21,1,3,21,0,0
22,2004,0,12439,2004-01-22,1,4,22,0,0
23,2004,0,12440,2004-01-23,1,4,23,0,0
24,2004,0,12441,2004-01-24,1,4,24,0,0
25,2004,0,12442,2004-01-25,1,4,25,0,0
26,2004,0,12443,2004-01-26,1,4,26,0,0
27,2004,0,12444,2004-01-27,1,4,27,0,0
28,2004,0,12445,2004-01-28,1,4,28,0,0
29,2004,0,12446,2004-01-29,1,5,29,0,0
30,2004,0,12447,2004-01-30,1,5,30,0,0
31,2004,0,12448,2004-01-31,1,5,31,0,0
32,2004,0,12449,2004-02-01,2,5,32,0,0
33,2004,0,12450,2004-02-02,2,5,33,0,0
34,2004,0,12451,2004-02-03,2,5,34,0,0
35,2004,0,12452,2004-02-04,2,5,35,0,0
36,2004,0,12453,2004-02-05,2,6,36,0,0
37,2004,0,12454,2004-02-06,2,6,37,0,0
38,2004,0,12455,2004-02-07,2,6,38,0,0
39,2004,0,12456,2004-02-08,2,6,39,0,0
40,2004,0,12457,2004-02-09,2,6,40,0,0
41,2004,0,12458,2004-02-10,2,6,41,0,0
42,2004,0,12459,2004-02-11,2,6,42,0,0
43,2004,0,12460,2004-02-12,2,7,43,0,0
44,2004,0,12461,2004-02-13,2,7,44,0,0
45,2004,0,12462,2004-02-14,2,7,45,0,0
46,2004,0,12463,2004-02-15,2,7,46,0,0
47,2004,0,12464,2004-02-16,2,7,47,0,0
48,2004,0,12465,2004-02-17,2,7,48,0,0
49,2004,0,12466,2004-02-18,2,7,49,0,0
50,2004,0,12467,2004-02-19,2,8,50,0,0
51,2004,0,12468,2004-02-20,2,8,51,0,0
52,2004,0,12469,2004-02-21,2,8,52,0,0
53,2004,0,12470,2004-02-22,2,8,53,0,0
54,2004,0,12471,2004-02-23,2,8,54,0,0
55,2004,0,12472,2004-02-24,2,8,55,0,0
56,2004,0,12473,2004-02-25,2,8,56,0,0
57,2004,0,12474,2004-02-26,2,9,57,0,0
58,2004,0,12475,2004-02-27,2,9,58,0,0
59,2004,0,12476,2004-02-28,2,9,59,0,0
60,2004,0,12477,2004-02-29,2,9,60,0,0
61,2004,0,12478,2004-03-01,3,9,61,0,0
62,2004,0,12479,2004-03-02,3,9,62,0,0
63,2004,0,12480,2004-03-03,3,9,63,0,0
64,2004,0,12481,2004-03-04,3,10,64,0,0
65,2004,0,12482,2004-03-05,3,10,65,0,0
66,2004,0,12483,2004-03-06,3,10,66,0,0
67,2004,0,12484,2004-03-07,3,10,67,0,0
68,2004,0,12485,2004-03-08,3,10,68,0,0
69,2004,0,12486,2004-03-09,3,10,69,0,0
70,2004,0,12487,2004-03-10,3,10,70,0,0
71,2004,0,12488,2004-03-11,3,11,71,0,0
72,2004,0,12489,2004-03-12,3,11,72,0,0
73,2004,0,12490,2004-03-13,3,11,73,0,0
74,2004,0,12491,2004-03-14,3,11,74,0,0
75,2004,0,12492,2004-03-15,3,11,75,0,0
76,2004,1,12493,2004-03-16,3,11,76,1,0.02390057361376673
77,2004,0,12494,2004-03-17,3,11,77,1,0.02390057361376673
78,2004,0,12495,2004-03-18,3,12,78,1,0.02390057361376673
79,2004,1,12496,2004-03-19,3,12,79,2,0.04780114722753346
80,2004,2,12497,2004-03-20,3,12,80,4,0.09560229445506692
81,2004,3,12498,2004-03-21,3,12,81,7,0.16730401529636713
82,2004,3,12499,2004-03-22,3,12,82,10,0.23900573613766732
83,2004,0,12500,2004-03-23,3,12,83,10,0.23900573613766732
84,2004,0,12501,2004-03-24,3,12,84,10,0.23900573613766732
85,2004,0,12502,2004-03-25,3,13,85,10,0.23900573613766732
86,2004,0,12503,2004-03-26,3,13,86,10,0.23900573613766732
87,2004,0,12504,2004-03-27,3,13,87,10,0.23900573613766732
88,2004,0,12505,2004-03-28,3,13,88,10,0.23900573613766732
89,2004,0,12506,2004-03-29,3,13,89,10,0.23900573613766732
90,2004,0,12507,2004-03-30,3,13,90,10,0.23900573613766732
91,2004,2,12508,2004-03-31,3,13,91,12,0.28680688336520077
92,2004,2,12509,2004-04-01,4,14,92,14,0.33460803059273425
93,2004,5,12510,2004-04-02,4,14,93,19,0.4541108986615679
94,2004,11,12511,2004-04-03,4,14,94,30,0.7170172084130019
95,2004,47,12512,2004-04-04,4,14,95,77,1.840344168260038
96,2004,15,12513,2004-04-05,4,14,96,92,2.198852772466539
97,2004,22,12514,2004-04-06,4,14,97,114,2.7246653919694075
98,2004,17,12515,2004-04-07,4,14,98,131,3.1309751434034414
99,2004,28,12516,2004-04-08,4,15,99,159,3.8001912045889106
100,2004,27,12517,2004-04-09,4,15,100,186,4.445506692160612
101,2004,18,12518,2004-04-10,4,15,101,204,4.875717017208412
102,2004,32,12519,2004-04-11,4,15,102,236,5.640535372848948
103,2004,3,12520,2004-04-12,4,15,103,239,5.7122370936902485
104,2004,16,12521,2004-04-13,4,15,104,255,6.094646271510516
105,2004,62,12522,2004-04-14,4,15,105,317,7.576481835564053
106,2004,81,12523,2004-04-15,4,16,106,398,9.51242829827916
107,2004,98,12524,2004-04-16,4,16,107,496,11.854684512428298
108,2004,118,12525,2004-04-17,4,16,108,614,14.674952198852772
109,2004,322,12526,2004-04-18,4,16,109,936,22.37093690248566
110,2004,516,12527,2004-04-19,4,16,110,1452,34.70363288718929
111,2004,250,12528,2004-04-20,4,16,111,1702,40.67877629063098
112,2004,240,12529,2004-04-21,4,16,112,1942,46.41491395793499
113,2004,270,12530,2004-04-22,4,17,113,2212,52.868068833652
114,2004,207,12531,2004-04-23,4,17,114,2419,57.815487571701716
115,2004,190,12532,2004-04-24,4,17,115,2609,62.3565965583174
116,2004,150,12533,2004-04-25,4,17,116,2759,65.9416826003824
117,2004,139,12534,2004-04-26,4,17,117,2898,69.26386233269598
118,2004,60,12535,2004-04-27,4,17,118,2958,70.69789674952199
119,2004,62,12536,2004-04-28,4,17,119,3020,72.17973231357553
120,2004,153,12537,2004-04-29,4,18,120,3173,75.83652007648183
121,2004,191,12538,2004-04-30,4,18,121,3364,80.40152963671127
122,2004,132,12539,2004-05-01,5,18,122,3496,83.5564053537285
123,2004,71,12540,2004-05-02,5,18,123,3567,85.25334608030593
124,2004,37,12541,2004-05-03,5,18,124,3604,86.1376673040153
125,2004,28,12542,2004-05-04,5,18,125,3632,86.80688336520076
126,2004,53,12543,2004-05-05,5,18,126,3685,88.0736137667304
127,2004,135,12544,2004-05-06,5,19,127,3820,91.30019120458891
128,2004,138,12545,2004-05-07,5,19,128,3958,94.59847036328873
129,2004,38,12546,2004-05-08,5,19,129,3996,95.50669216061185
130,2004,40,12547,2004-05-09,5,19,130,4036,96.46271510516252
131,2004,23,12548,2004-05-10,5,19,131,4059,97.01242829827916
132,2004,24,12549,2004-05-11,5,19,132,4083,97.58604206500956
133,2004,26,12550,2004-05-12,5,19,133,4109,98.2074569789675
134,2004,15,12551,2004-05-13,5,20,134,4124,98.56596558317399
135,2004,13,12552,2004-05-14,5,20,135,4137,98.87667304015297
136,2004,13,12553,2004-05-15,5,20,136,4150,99.18738049713193
137,2004,16,12554,2004-05-16,5,20,137,4166,99.5697896749522
138,2004,5,12555,2004-05-17,5,20,138,4171,99.68929254302104
139,2004,5,12556,2004-05-18,5,20,139,4176,99.80879541108987
140,2004,3,12557,2004-05-19,5,20,140,4179,99.88049713193116
141,2004,3,12558,2004-05-20,5,21,141,4182,99.95219885277247
142,2004,1,12559,2004-05-21,5,21,142,4183,99.97609942638623
143,2004,0,12560,2004-05-22,5,21,143,4183,99.97609942638623
144,2004,0,12561,2004-05-23,5,21,144,4183,99.97609942638623
145,2004,0,12562,2004-05-24,5,21,145,4183,99.97609942638623
146,2004,0,12563,2004-05-25,5,21,146,4183,99.97609942638623
147,2004,0,12564,2004-05-26,5,21,147,4183,99.97609942638623
148,2004,1,12565,2004-05-27,5,22,148,4184,100
149,2004,0,12566,2004-05-28,5,22,149,4184,100
150,2004,0,12567,2004-05-29,5,22,150,4184,100
151,2004,0,12568,2004-05-30,5,22,151,4184,100
152,2004,0,12569,2004-05-31,5,22,152,4184,100
153,2004,0,12570,2004-06-01,6,22,153,4184,100
154,2004,0,12571,2004-06-02,6,22,154,4184,100
155,2004,0,12572,2004-06-03,6,23,155,4184,100
156,2004,0,12573,2004-06-04,6,23,156,4184,100
157,2004,0,12574,2004-06-05,6,23,157,4184,100
158,2004,0,12575,2004-06-06,6,23,158,4184,100
159,2004,0,12576,2004-06-07,6,23,159,4184,100
160,2004,0,12577,2004-06-08,6,23,160,4184,100
161,2004,0,12578,2004-06-09,6,23,161,4184,100
162,2004,0,12579,2004-06-10,6,24,162,4184,100
163,2004,0,12580,2004-06-11,6,24,163,4184,100
164,2004,0,12581,2004-06-12,6,24,164,4184,100
165,2004,0,12582,2004-06-13,6,24,165,4184,100
166,2004,0,12583,2004-06-14,6,24,166,4184,100
167,2004,0,12584,2004-06-15,6,24,167,4184,100
168,2004,0,12585,2004-06-16,6,24,168,4184,100
169,2004,0,12586,2004-06-17,6,25,169,4184,100
170,2004,0,12587,2004-06-18,6,25,170,4184,100
171,2004,0,12588,2004-06-19,6,25,171,4184,100
172,2004,0,12589,2004-06-20,6,25,172,4184,100
173,2004,0,12590,2004-06-21,6,25,173,4184,100
174,2004,0,12591,2004-06-22,6,25,174,4184,100
175,2004,0,12592,2004-06-23,6,25,175,4184,100
176,2004,0,12593,2004-06-24,6,26,176,4184,100
177,2004,0,12594,2004-06-25,6,26,177,4184,100
178,2004,0,12595,2004-06-26,6,26,178,4184,100
179,2004,0,12596,2004-06-27,6,26,179,4184,100
180,2004,0,12597,2004-06-28,6,26,180,4184,100
1,2005,0,12784,2005-01-01,1,1,1,0,0
2,2005,0,12785,2005-01-02,1,1,2,0,0
3,2005,0,12786,2005-01-03,1,1,3,0,0
4,2005,0,12787,2005-01-04,1,1,4,0,0
5,2005,0,12788,2005-01-05,1,1,5,0,0
6,2005,0,12789,2005-01-06,1,1,6,0,0
7,2005,0,12790,2005-01-07,1,1,7,0,0
8,2005,0,12791,2005-01-08,1,2,8,0,0
9,2005,0,12792,2005-01-09,1,2,9,0,0
10,2005,0,12793,2005-01-10,1,2,10,0,0
11,2005,0,12794,2005-01-11,1,2,11,0,0
12,2005,0,12795,2005-01-12,1,2,12,0,0
13,2005,0,12796,2005-01-13,1,2,13,0,0
14,2005,0,12797,2005-01-14,1,2,14,0,0
15,2005,0,12798,2005-01-15,1,3,15,0,0
16,2005,0,12799,2005-01-16,1,3,16,0,0
17,2005,0,12800,2005-01-17,1,3,17,0,0
18,2005,0,12801,2005-01-18,1,3,18,0,0
19,2005,0,12802,2005-01-19,1,3,19,0,0
20,2005,0,12803,2005-01-20,1,3,20,0,0
21,2005,0,12804,2005-01-21,1,3,21,0,0
22,2005,0,12805,2005-01-22,1,4,22,0,0
23,2005,0,12806,2005-01-23,1,4,23,0,0
24,2005,0,12807,2005-01-24,1,4,24,0,0
25,2005,0,12808,2005-01-25,1,4,25,0,0
26,2005,0,12809,2005-01-26,1,4,26,0,0
27,2005,0,12810,2005-01-27,1,4,27,0,0
28,2005,0,12811,2005-01-28,1,4,28,0,0
29,2005,0,12812,2005-01-29,1,5,29,0,0
30,2005,0,12813,2005-01-30,1,5,30,0,0
31,2005,0,12814,2005-01-31,1,5,31,0,0
32,2005,0,12815,2005-02-01,2,5,32,0,0
33,2005,0,12816,2005-02-02,2,5,33,0,0
34,2005,0,12817,2005-02-03,2,5,34,0,0
35,2005,0,12818,2005-02-04,2,5,35,0,0
36,2005,0,12819,2005-02-05,2,6,36,0,0
37,2005,0,12820,2005-02-06,2,6,37,0,0
38,2005,0,12821,2005-02-07,2,6,38,0,0
39,2005,0,12822,2005-02-08,2,6,39,0,0
40,2005,0,12823,2005-02-09,2,6,40,0,0
41,2005,0,12824,2005-02-10,2,6,41,0,0
42,2005,0,12825,2005-02-11,2,6,42,0,0
43,2005,0,12826,2005-02-12,2,7,43,0,0
44,2005,0,12827,2005-02-13,2,7,44,0,0
45,2005,0,12828,2005-02-14,2,7,45,0,0
46,2005,0,12829,2005-02-15,2,7,46,0,0
47,2005,0,12830,2005-02-16,2,7,47,0,0
48,2005,0,12831,2005-02-17,2,7,48,0,0
49,2005,0,12832,2005-02-18,2,7,49,0,0
50,2005,0,12833,2005-02-19,2,8,50,0,0
51,2005,0,12834,2005-02-20,2,8,51,0,0
52,2005,0,12835,2005-02-21,2,8,52,0,0
53,2005,0,12836,2005-02-22,2,8,53,0,0
54,2005,0,12837,2005-02-23,2,8,54,0,0
55,2005,0,12838,2005-02-24,2,8,55,0,0
56,2005,0,12839,2005-02-25,2,8,56,0,0
57,2005,0,12840,2005-02-26,2,9,57,0,0
58,2005,0,12841,2005-02-27,2,9,58,0,0
59,2005,0,12842,2005-02-28,2,9,59,0,0
60,2005,0,12843,2005-03-01,3,9,60,0,0
61,2005,0,12844,2005-03-02,3,9,61,0,0
62,2005,0,12845,2005-03-03,3,9,62,0,0
63,2005,0,12846,2005-03-04,3,9,63,0,0
64,2005,0,12847,2005-03-05,3,10,64,0,0
65,2005,0,12848,2005-03-06,3,10,65,0,0
66,2005,0,12849,2005-03-07,3,10,66,0,0
67,2005,0,12850,2005-03-08,3,10,67,0,0
68,2005,0,12851,2005-03-09,3,10,68,0,0
69,2005,0,12852,2005-03-10,3,10,69,0,0
70,2005,0,12853,2005-03-11,3,10,70,0,0
71,2005,2,12854,2005-03-12,3,11,71,2,0.05785363031530228
72,2005,0,12855,2005-03-13,3,11,72,2,0.05785363031530228
73,2005,1,12856,2005-03-14,3,11,73,3,0.08678044547295344
74,2005,0,12857,2005-03-15,3,11,74,3,0.08678044547295344
75,2005,1,12858,2005-03-16,3,11,75,4,0.11570726063060456
76,2005,2,12859,2005-03-17,3,11,76,6,0.17356089094590688
77,2005,14,12860,2005-03-18,3,11,77,20,0.5785363031530228
78,2005,5,12861,2005-03-19,3,12,78,25,0.7231703789412786
79,2005,1,12862,2005-03-20,3,12,79,26,0.7520971940989297
80,2005,2,12863,2005-03-21,3,12,80,28,0.8099508244142319
81,2005,1,12864,2005-03-22,3,12,81,29,0.8388776395718831
82,2005,5,12865,2005-03-23,3,12,82,34,0.9835117153601388
83,2005,3,12866,2005-03-24,3,12,83,37,1.0702921608330922
84,2005,8,12867,2005-03-25,3,12,84,45,1.3017066820943013
85,2005,21,12868,2005-03-26,3,13,85,66,1.9091698004049755
86,2005,45,12869,2005-03-27,3,13,86,111,3.210876482499277
87,2005,58,12870,2005-03-28,3,13,87,169,4.888631761643043
88,2005,117,12871,2005-03-29,3,13,88,286,8.273069135088226
89,2005,88,12872,2005-03-30,3,13,89,374,10.818628868961527
90,2005,72,12873,2005-03-31,3,13,90,446,12.90135956031241
91,2005,94,12874,2005-04-01,4,13,91,540,15.620480185131616
92,2005,95,12875,2005-04-02,4,14,92,635,18.368527625108474
93,2005,166,12876,2005-04-03,4,14,93,801,23.170378941278567
94,2005,97,12877,2005-04-04,4,14,94,898,25.976280011570722
95,2005,37,12878,2005-04-05,4,14,95,935,27.04657217240382
