id,Year,sex,scientificName,vernacularName,length(m)
62640,1961,Male,Megaptera novaeangliae,Humpback,12.47
62641,1961,Male,Megaptera novaeangliae,Humpback,12.47
62642,1961,Female,Megaptera novaeangliae,Humpback,11.19
62643,1961,Male,Megaptera novaeangliae,Humpback,12.47
62644,1961,Female,Megaptera novaeangliae,Humpback,11.19
62645,1961,Male,Megaptera novaeangliae,Humpback,13.43
62646,1961,Male,Megaptera novaeangliae,Humpback,12.47
62647,1961,Female,Megaptera novaeangliae,Humpback,12.47
62648,1961,Male,Megaptera novaeangliae,Humpback,12.47
62649,1961,Male,Megaptera novaeangliae,Humpback,12.47
62650,1961,Female,Megaptera novaeangliae,Humpback,14.39
62651,1961,Male,Megaptera novaeangliae,Humpback,12.47
62652,1961,Female,Megaptera novaeangliae,Humpback,15.03
62653,1961,Female,Megaptera novaeangliae,Humpback,13.11
62654,1961,Male,Megaptera novaeangliae,Humpback,12.47
62655,1961,Female,Megaptera novaeangliae,Humpback,12.15
62656,1961,Female,Megaptera novaeangliae,Humpback,11.19
62657,1961,Female,Megaptera novaeangliae,Humpback,13.75
63066,1961,Male,Megaptera novaeangliae,Humpback,12.15
63063,1961,Female,Megaptera novaeangliae,Humpback,12.79
63064,1961,Male,Megaptera novaeangliae,Humpback,12.15
63065,1961,Male,Megaptera novaeangliae,Humpback,13.43
63067,1961,Male,Megaptera novaeangliae,Humpback,12.47
63068,1961,Female,Megaptera novaeangliae,Humpback,14.07
63069,1961,Male,Megaptera novaeangliae,Humpback,11.51
63070,1961,Female,Megaptera novaeangliae,Humpback,12.15
63071,1961,Female,Megaptera novaeangliae,Humpback,10.55
63072,1961,Female,Megaptera novaeangliae,Humpback,11.19
63073,1961,Male,Megaptera novaeangliae,Humpback,14.39
63074,1961,Female,Megaptera novaeangliae,Humpback,13.11
63075,1961,Male,Megaptera novaeangliae,Humpback,11.19
63076,1961,Female,Megaptera novaeangliae,Humpback,11.19
63077,1961,Female,Megaptera novaeangliae,Humpback,12.15
63078,1961,Male,Megaptera novaeangliae,Humpback,12.79
63079,1961,Female,Megaptera novaeangliae,Humpback,12.15
63080,1961,Male,Megaptera novaeangliae,Humpback,12.79
63081,1961,Female,Megaptera novaeangliae,Humpback,12.47
63082,1961,Male,Megaptera novaeangliae,Humpback,12.47
63083,1961,Female,Megaptera novaeangliae,Humpback,14.39
63084,1961,Male,Megaptera novaeangliae,Humpback,13.43
63085,1961,Male,Megaptera novaeangliae,Humpback,13.43
63086,1961,Male,Megaptera novaeangliae,Humpback,13.43
63087,1961,Female,Megaptera novaeangliae,Humpback,13.43
63088,1961,Female,Megaptera novaeangliae,Humpback,12.15
63089,1961,Male,Megaptera novaeangliae,Humpback,12.79
65914,1962,Male,Megaptera novaeangliae,Humpback,12.79
65911,1962,Male,Megaptera novaeangliae,Humpback,11.19
65912,1962,Female,Megaptera novaeangliae,Humpback,12.79
65913,1962,Female,Megaptera novaeangliae,Humpback,14.39
65915,1962,Male,Megaptera novaeangliae,Humpback,13.43
65916,1962,Female,Megaptera novaeangliae,Humpback,15.03
65917,1962,Female,Megaptera novaeangliae,Humpback,12.79
65918,1962,Female,Megaptera novaeangliae,Humpback,13.11
65919,1962,Female,Megaptera novaeangliae,Humpback,11.51
65920,1962,Female,Megaptera novaeangliae,Humpback,12.15
65921,1962,Female,Megaptera novaeangliae,Humpback,10.55
65922,1962,Male,Megaptera novaeangliae,Humpback,11.19
65923,1962,Female,Megaptera novaeangliae,Humpback,12.47
65924,1962,Male,Megaptera novaeangliae,Humpback,11.51
65925,1962,Female,Megaptera novaeangliae,Humpback,11.51
65926,1962,Male,Megaptera novaeangliae,Humpback,12.15
65927,1962,Male,Megaptera novaeangliae,Humpback,12.15
65928,1962,Male,Megaptera novaeangliae,Humpback,11.51
65929,1962,Female,Megaptera novaeangliae,Humpback,12.15
65930,1962,Male,Megaptera novaeangliae,Humpback,13.75
65931,1962,Female,Megaptera novaeangliae,Humpback,12.79
65932,1962,Female,Megaptera novaeangliae,Humpback,12.15
65933,1962,Female,Megaptera novaeangliae,Humpback,14.71
65934,1962,Female,Megaptera novaeangliae,Humpback,11.51
65935,1962,Female,Megaptera novaeangliae,Humpback,12.79
65936,1962,Female,Megaptera novaeangliae,Humpback,13.43
65937,1962,Male,Megaptera novaeangliae,Humpback,12.47
75517,1925,Male,Megaptera novaeangliae,Humpback,13.75
75514,1925,Male,Megaptera novaeangliae,Humpback,14.39
75515,1925,Male,Megaptera novaeangliae,Humpback,11.83
75516,1925,Male,Megaptera novaeangliae,Humpback,13.43
75518,1925,Female,Megaptera novaeangliae,Humpback,14.71
75519,1925,Female,Megaptera novaeangliae,Humpback,10.55
75520,1925,Female,Megaptera novaeangliae,Humpback,13.11
75521,1925,Male,Megaptera novaeangliae,Humpback,13.11
75522,1925,Male,Megaptera novaeangliae,Humpback,13.43
75523,1925,Female,Megaptera novaeangliae,Humpback,12.79
75524,1925,Female,Megaptera novaeangliae,Humpback,13.43
75525,1925,Female,Megaptera novaeangliae,Humpback,12.47
75526,1925,Male,Megaptera novaeangliae,Humpback,13.11
75527,1925,Male,Megaptera novaeangliae,Humpback,10.87
75528,1925,Female,Megaptera novaeangliae,Humpback,10.23
75529,1925,Female,Megaptera novaeangliae,Humpback,9.59
75530,1925,Male,Megaptera novaeangliae,Humpback,12.79
75531,1925,Male,Megaptera novaeangliae,Humpback,14.39
75532,1925,Male,Megaptera novaeangliae,Humpback,12.79
75533,1925,Female,Megaptera novaeangliae,Humpback,13.75
75534,1925,Female,Megaptera novaeangliae,Humpback,12.15
75535,1925,Male,Megaptera novaeangliae,Humpback,9.91
75536,1925,Male,Megaptera novaeangliae,Humpback,13.43
75537,1925,Female,Megaptera novaeangliae,Humpback,12.79
75538,1925,Female,Megaptera novaeangliae,Humpback,9.91
75539,1925,Male,Megaptera novaeangliae,Humpback,13.43
75540,1925,Male,Megaptera novaeangliae,Humpback,13.75
77233,1926,Male,Megaptera novaeangliae,Humpback,9.91
77230,1926,Female,Megaptera novaeangliae,Humpback,9.59
77231,1926,Female,Megaptera novaeangliae,Humpback,11.19
77232,1926,Female,Megaptera novaeangliae,Humpback,10.55
77234,1926,Male,Megaptera novaeangliae,Humpback,10.55
77235,1926,Male,Megaptera novaeangliae,Humpback,9.59
77236,1926,Female,Megaptera novaeangliae,Humpback,9.59
77237,1926,Female,Megaptera novaeangliae,Humpback,10.55
77238,1926,Female,Megaptera novaeangliae,Humpback,10.23
77239,1926,Female,Megaptera novaeangliae,Humpback,10.55
77240,1926,Female,Megaptera novaeangliae,Humpback,11.83
77241,1926,Female,Megaptera novaeangliae,Humpback,14.07
77242,1926,Female,Megaptera novaeangliae,Humpback,9.59
77243,1926,Female,Megaptera novaeangliae,Humpback,13.11
77244,1926,Female,Megaptera novaeangliae,Humpback,14.39
77245,1926,Male,Megaptera novaeangliae,Humpback,10.55
77246,1926,Male,Megaptera novaeangliae,Humpback,10.87
77247,1926,Male,Megaptera novaeangliae,Humpback,14.07
77248,1926,Male,Megaptera novaeangliae,Humpback,9.59
77249,1926,Male,Megaptera novaeangliae,Humpback,10.55
77250,1926,Male,Megaptera novaeangliae,Humpback,9.59
77251,1926,Male,Megaptera novaeangliae,Humpback,10.55
77252,1926,Male,Megaptera novaeangliae,Humpback,9.91
77253,1926,Male,Megaptera novaeangliae,Humpback,9.91
77254,1926,Male,Megaptera novaeangliae,Humpback,9.59
77255,1926,Male,Megaptera novaeangliae,Humpback,14.07
77256,1926,Male,Megaptera novaeangliae,Humpback,9.91
77697,1926,Female,Megaptera novaeangliae,Humpback,10.23
77694,1926,Female,Megaptera novaeangliae,Humpback,10.55
77695,1926,Female,Megaptera novaeangliae,Humpback,12.79
77696,1926,Female,Megaptera novaeangliae,Humpback,14.07
77698,1926,Female,Megaptera novaeangliae,Humpback,12.79
77699,1926,Female,Megaptera novaeangliae,Humpback,9.59
77700,1926,Female,Megaptera novaeangliae,Humpback,8.95
77701,1926,Female,Megaptera novaeangliae,Humpback,15.03
77702,1926,Female,Megaptera novaeangliae,Humpback,14.39
77703,1926,Female,Megaptera novaeangliae,Humpback,12.79
77704,1926,Female,Megaptera novaeangliae,Humpback,14.71
77705,1926,Male,Megaptera novaeangliae,Humpback,12.79
77706,1926,Male,Megaptera novaeangliae,Humpback,10.23
77707,1926,Male,Megaptera novaeangliae,Humpback,13.75
77708,1926,Male,Megaptera novaeangliae,Humpback,11.19
77709,1926,Male,Megaptera novaeangliae,Humpback,14.07
77710,1926,Male,Megaptera novaeangliae,Humpback,10.87
77711,1926,Male,Megaptera novaeangliae,Humpback,11.51
77712,1926,Male,Megaptera novaeangliae,Humpback,9.59
77713,1926,Male,Megaptera novaeangliae,Humpback,11.19
77714,1926,Male,Megaptera novaeangliae,Humpback,13.43
77715,1926,Male,Megaptera novaeangliae,Humpback,12.79
77716,1926,Female,Megaptera novaeangliae,Humpback,14.07
77717,1926,Female,Megaptera novaeangliae,Humpback,13.75
77718,1926,Female,Megaptera novaeangliae,Humpback,11.51
77719,1926,Female,Megaptera novaeangliae,Humpback,13.43
77720,1926,Female,Megaptera novaeangliae,Humpback,13.11
79367,1927,Male,Megaptera novaeangliae,Humpback,13.43
79364,1927,Male,Megaptera novaeangliae,Humpback,10.55
79365,1927,Male,Megaptera novaeangliae,Humpback,14.39
79366,1927,Male,Megaptera novaeangliae,Humpback,13.75
79368,1927,Male,Megaptera novaeangliae,Humpback,8.63
79369,1927,Female,Megaptera novaeangliae,Humpback,15.03
79370,1927,Female,Megaptera novaeangliae,Humpback,13.43
79371,1927,Female,Megaptera novaeangliae,Humpback,9.59
79372,1927,Female,Megaptera novaeangliae,Humpback,15.03
79373,1927,Female,Megaptera novaeangliae,Humpback,15.03
79374,1927,Female,Megaptera novaeangliae,Humpback,13.11
79375,1927,Female,Megaptera novaeangliae,Humpback,12.47
79376,1927,Male,Megaptera novaeangliae,Humpback,13.11
79377,1927,Male,Megaptera novaeangliae,Humpback,12.47
79378,1927,Male,Megaptera novaeangliae,Humpback,12.47
79379,1927,Male,Megaptera novaeangliae,Humpback,12.79
79380,1927,Male,Megaptera novaeangliae,Humpback,11.83
79381,1927,Male,Megaptera novaeangliae,Humpback,11.19
79382,1927,Male,Megaptera novaeangliae,Humpback,12.15
79383,1927,Male,Megaptera novaeangliae,Humpback,10.87
79384,1927,Male,Megaptera novaeangliae,Humpback,12.79
79385,1927,Female,Megaptera novaeangliae,Humpback,9.91
79386,1927,Female,Megaptera novaeangliae,Humpback,13.11
79387,1927,Female,Megaptera novaeangliae,Humpback,14.71
79388,1927,Female,Megaptera novaeangliae,Humpback,13.75
79389,1927,Female,Megaptera novaeangliae,Humpback,8.31
79390,1927,Female,Megaptera novaeangliae,Humpback,10.23
79799,1927,Male,Megaptera novaeangliae,Humpback,11.83
79796,1927,Male,Megaptera novaeangliae,Humpback,13.75
79797,1927,Male,Megaptera novaeangliae,Humpback,11.19
79798,1927,Male,Megaptera novaeangliae,Humpback,13.11
79800,1927,Male,Megaptera novaeangliae,Humpback,9.91
79801,1927,Female,Megaptera novaeangliae,Humpback,13.43
79802,1927,Female,Megaptera novaeangliae,Humpback,10.23
79803,1927,Female,Megaptera novaeangliae,Humpback,12.47
79804,1927,Female,Megaptera novaeangliae,Humpback,13.11
79805,1927,Female,Megaptera novaeangliae,Humpback,12.47
79806,1927,Female,Megaptera novaeangliae,Humpback,14.07
79807,1927,Female,Megaptera novaeangliae,Humpback,13.11
79808,1927,Female,Megaptera novaeangliae,Humpback,11.51
79809,1927,Female,Megaptera novaeangliae,Humpback,11.51
79810,1927,Female,Megaptera novaeangliae,Humpback,14.07
79811,1927,Female,Megaptera novaeangliae,Humpback,15.03
79812,1927,Female,Megaptera novaeangliae,Humpback,12.47
79813,1927,Male,Megaptera novaeangliae,Humpback,14.39
79814,1927,Male,Megaptera novaeangliae,Humpback,10.87
79815,1927,Male,Megaptera novaeangliae,Humpback,13.75
79816,1927,Male,Megaptera novaeangliae,Humpback,10.23
79817,1927,Male,Megaptera novaeangliae,Humpback,9.59
79818,1927,Male,Megaptera novaeangliae,Humpback,9.59
79819,1927,Male,Megaptera novaeangliae,Humpback,13.75
79820,1927,Male,Megaptera novaeangliae,Humpback,13.43
79821,1927,Male,Megaptera novaeangliae,Humpback,11.19
79822,1927,Male,Megaptera novaeangliae,Humpback,12.47
81325,1928,Male,Megaptera novaeangliae,Humpback,14.39
81322,1928,Female,Megaptera novaeangliae,Humpback,9.59
81323,1928,Male,Megaptera novaeangliae,Humpback,11.51
81324,1928,Male,Megaptera novaeangliae,Humpback,8.95
81326,1928,Male,Megaptera novaeangliae,Humpback,11.51
81327,1928,Male,Megaptera novaeangliae,Humpback,10.55
81328,1928,Male,Megaptera novaeangliae,Humpback,9.59
81329,1928,Male,Megaptera novaeangliae,Humpback,12.47
81330,1928,Male,Megaptera novaeangliae,Humpback,13.75
81331,1928,Male,Megaptera novaeangliae,Humpback,11.83
81332,1928,Female,Megaptera novaeangliae,Humpback,8.63
81333,1928,Female,Megaptera novaeangliae,Humpback,14.71
81334,1928,Female,Megaptera novaeangliae,Humpback,9.59
81335,1928,Female,Megaptera novaeangliae,Humpback,10.23
81336,1928,Male,Megaptera novaeangliae,Humpback,12.47
81337,1928,Male,Megaptera novaeangliae,Humpback,13.11
81338,1928,Male,Megaptera novaeangliae,Humpback,13.43
81339,1928,Male,Megaptera novaeangliae,Humpback,9.59
81340,1928,Male,Megaptera novaeangliae,Humpback,13.43
81341,1928,Male,Megaptera novaeangliae,Humpback,14.07
81342,1928,Male,Megaptera novaeangliae,Humpback,14.71
81343,1928,Male,Megaptera novaeangliae,Humpback,11.83
81344,1928,Male,Megaptera novaeangliae,Humpback,12.47
81345,1928,Male,Megaptera novaeangliae,Humpback,13.75
81346,1928,Male,Megaptera novaeangliae,Humpback,13.43
81347,1928,Male,Megaptera novaeangliae,Humpback,12.47
81348,1928,Male,Megaptera novaeangliae,Humpback,12.79
81757,1928,Female,Megaptera novaeangliae,Humpback,14.39
81754,1928,Male,Megaptera novaeangliae,Humpback,13.11
81755,1928,Female,Megaptera novaeangliae,Humpback,11.51
81756,1928,Female,Megaptera novaeangliae,Humpback,13.43
81758,1928,Female,Megaptera novaeangliae,Humpback,14.07
81759,1928,Female,Megaptera novaeangliae,Humpback,12.79
81760,1928,Female,Megaptera novaeangliae,Humpback,14.39
81761,1928,Female,Megaptera novaeangliae,Humpback,10.23
81762,1928,Female,Megaptera novaeangliae,Humpback,10.55
81763,1928,Female,Megaptera novaeangliae,Humpback,12.47
81764,1928,Male,Megaptera novaeangliae,Humpback,14.71
81765,1928,Male,Megaptera novaeangliae,Humpback,12.47
81766,1928,Male,Megaptera novaeangliae,Humpback,11.19
81767,1928,Male,Megaptera novaeangliae,Humpback,9.91
81768,1928,Male,Megaptera novaeangliae,Humpback,11.19
81769,1928,Male,Megaptera novaeangliae,Humpback,12.47
81770,1928,Male,Megaptera novaeangliae,Humpback,10.87
81771,1928,Male,Megaptera novaeangliae,Humpback,13.43
81772,1928,Male,Megaptera novaeangliae,Humpback,9.91
81773,1928,Male,Megaptera novaeangliae,Humpback,13.11
81774,1928,Male,Megaptera novaeangliae,Humpback,13.43
81775,1928,Male,Megaptera novaeangliae,Humpback,12.47
81776,1928,Male,Megaptera novaeangliae,Humpback,13.75
81777,1928,Male,Megaptera novaeangliae,Humpback,12.79
81778,1928,Male,Megaptera novaeangliae,Humpback,11.51
81779,1928,Male,Megaptera novaeangliae,Humpback,14.39
81780,1928,Female,Megaptera novaeangliae,Humpback,14.07
46742,1956,Female,Megaptera novaeangliae,Humpback,11.51
46739,1956,Female,Megaptera novaeangliae,Humpback,13.75
46740,1956,Male,Megaptera novaeangliae,Humpback,13.11
46741,1956,Male,Megaptera novaeangliae,Humpback,12.79
46743,1956,Female,Megaptera novaeangliae,Humpback,14.07
46744,1956,Male,Megaptera novaeangliae,Humpback,13.43
46745,1956,Female,Megaptera novaeangliae,Humpback,13.43
46746,1956,Male,Megaptera novaeangliae,Humpback,13.75
46747,1956,Female,Megaptera novaeangliae,Humpback,14.07
46748,1956,Male,Megaptera novaeangliae,Humpback,13.75
46749,1956,Male,Megaptera novaeangliae,Humpback,12.79
46750,1956,Female,Megaptera novaeangliae,Humpback,13.75
46751,1956,Male,Megaptera novaeangliae,Humpback,12.47
46752,1956,Male,Megaptera novaeangliae,Humpback,13.75
46753,1956,Female,Megaptera novaeangliae,Humpback,12.79
46754,1956,Male,Megaptera novaeangliae,Humpback,12.47
46755,1956,Female,Megaptera novaeangliae,Humpback,13.43
46756,1956,Male,Megaptera novaeangliae,Humpback,12.79
46757,1956,Female,Megaptera novaeangliae,Humpback,14.07
46758,1956,Male,Megaptera novaeangliae,Humpback,13.43
46759,1956,Female,Megaptera novaeangliae,Humpback,11.83
46760,1956,Female,Megaptera novaeangliae,Humpback,14.07
46761,1956,Male,Megaptera novaeangliae,Humpback,14.39
46762,1956,Female,Megaptera novaeangliae,Humpback,14.39
46763,1956,Male,Megaptera novaeangliae,Humpback,12.47
46764,1956,Male,Megaptera novaeangliae,Humpback,12.79
46765,1956,Female,Megaptera novaeangliae,Humpback,13.75
47171,1956,Male,Megaptera novaeangliae,Humpback,15.03
47168,1956,Male,Megaptera novaeangliae,Humpback,14.71
47169,1956,Female,Megaptera novaeangliae,Humpback,15.03
47170,1956,Male,Megaptera novaeangliae,Humpback,15.66
47172,1956,Male,Megaptera novaeangliae,Humpback,16.3
47173,1956,Male,Megaptera novaeangliae,Humpback,16.94
47174,1956,Male,Megaptera novaeangliae,Humpback,15.66
47175,1956,Male,Megaptera novaeangliae,Humpback,12.15
47176,1956,Female,Megaptera novaeangliae,Humpback,13.11
47177,1956,Male,Megaptera novaeangliae,Humpback,17.26
49849,1957,Male,Megaptera novaeangliae,Humpback,12.47
49850,1957,Male,Megaptera novaeangliae,Humpback,14.07
49851,1957,Male,Megaptera novaeangliae,Humpback,14.07
49852,1957,Male,Megaptera novaeangliae,Humpback,14.07
49853,1957,Male,Megaptera novaeangliae,Humpback,13.43
49854,1957,Male,Megaptera novaeangliae,Humpback,13.43
49855,1957,Male,Megaptera novaeangliae,Humpback,13.11
49856,1957,Male,Megaptera novaeangliae,Humpback,13.11
49857,1957,Female,Megaptera novaeangliae,Humpback,13.75
49858,1957,Male,Megaptera novaeangliae,Humpback,13.75
49859,1957,Male,Megaptera novaeangliae,Humpback,12.79
49860,1957,Male,Megaptera novaeangliae,Humpback,13.43
49861,1957,Male,Megaptera novaeangliae,Humpback,13.43
49862,1957,Male,Megaptera novaeangliae,Humpback,13.75
49863,1957,Male,Megaptera novaeangliae,Humpback,13.43
49864,1957,Male,Megaptera novaeangliae,Humpback,12.79
49865,1957,Male,Megaptera novaeangliae,Humpback,12.79
50274,1957,Male,Megaptera novaeangliae,Humpback,13.43
50271,1957,Male,Megaptera novaeangliae,Humpback,13.43
50272,1957,Male,Megaptera novaeangliae,Humpback,13.11
50273,1957,Male,Megaptera novaeangliae,Humpback,11.83
50275,1957,Female,Megaptera novaeangliae,Humpback,11.19
50276,1957,Male,Megaptera novaeangliae,Humpback,12.79
50277,1957,Female,Megaptera novaeangliae,Humpback,13.43
50278,1957,Male,Megaptera novaeangliae,Humpback,12.47
50279,1957,Female,Megaptera novaeangliae,Humpback,13.11
50280,1957,Male,Megaptera novaeangliae,Humpback,13.43
50281,1957,Female,Megaptera novaeangliae,Humpback,12.47
50282,1957,Female,Megaptera novaeangliae,Humpback,14.07
50283,1957,Male,Megaptera novaeangliae,Humpback,13.11
50284,1957,Male,Megaptera novaeangliae,Humpback,13.43
50285,1957,Female,Megaptera novaeangliae,Humpback,13.11
50286,1957,Male,Megaptera novaeangliae,Humpback,13.11
50287,1957,Female,Megaptera novaeangliae,Humpback,13.11
50288,1957,Male,Megaptera novaeangliae,Humpback,13.43
50289,1957,Female,Megaptera novaeangliae,Humpback,13.75
50290,1957,Male,Megaptera novaeangliae,Humpback,13.43
50291,1957,Male,Megaptera novaeangliae,Humpback,13.11
50292,1957,Male,Megaptera novaeangliae,Humpback,13.75
50293,1957,Male,Megaptera novaeangliae,Humpback,12.79
50294,1957,Male,Megaptera novaeangliae,Humpback,11.19
50295,1957,Male,Megaptera novaeangliae,Humpback,12.79
50296,1957,Male,Megaptera novaeangliae,Humpback,13.43
50297,1957,Female,Megaptera novaeangliae,Humpback,11.83
50530,1957,Male,Megaptera novaeangliae,Humpback,12.47
50527,1957,Male,Megaptera novaeangliae,Humpback,15.66
50528,1957,Male,Megaptera novaeangliae,Humpback,14.07
50529,1957,Male,Megaptera novaeangliae,Humpback,15.03
50531,1957,Female,Megaptera novaeangliae,Humpback,13.75
50532,1957,Female,Megaptera novaeangliae,Humpback,16.62
50533,1957,Male,Megaptera novaeangliae,Humpback,15.35
50534,1957,Male,Megaptera novaeangliae,Humpback,13.43
50535,1957,Male,Megaptera novaeangliae,Humpback,14.71
50536,1957,Female,Megaptera novaeangliae,Humpback,14.07
50537,1957,Male,Megaptera novaeangliae,Humpback,14.39
50538,1957,Male,Megaptera novaeangliae,Humpback,14.39
50539,1957,Female,Megaptera novaeangliae,Humpback,11.83
50540,1957,Male,Megaptera novaeangliae,Humpback,14.39
50541,1957,Male,Megaptera novaeangliae,Humpback,14.39
50542,1957,Male,Megaptera novaeangliae,Humpback,14.39
50543,1957,Male,Megaptera novaeangliae,Humpback,14.39
50544,1957,Male,Megaptera novaeangliae,Humpback,13.75
50545,1957,Male,Megaptera novaeangliae,Humpback,13.43
50546,1957,Male,Megaptera novaeangliae,Humpback,14.07
50547,1957,Male,Megaptera novaeangliae,Humpback,15.03
50548,1957,Male,Megaptera novaeangliae,Humpback,13.11
50549,1957,Male,Megaptera novaeangliae,Humpback,15.35
50550,1957,Male,Megaptera novaeangliae,Humpback,14.07
50551,1957,Male,Megaptera novaeangliae,Humpback,16.94
50552,1957,Male,Megaptera novaeangliae,Humpback,15.98
50553,1957,Male,Megaptera novaeangliae,Humpback,14.71
53459,1958,Male,Megaptera novaeangliae,Humpback,11.51
53456,1958,Male,Megaptera novaeangliae,Humpback,13.11
53457,1958,Male,Megaptera novaeangliae,Humpback,13.11
53458,1958,Male,Megaptera novaeangliae,Humpback,12.47
53460,1958,Male,Megaptera novaeangliae,Humpback,13.43
53461,1958,Male,Megaptera novaeangliae,Humpback,13.11
53462,1958,Male,Megaptera novaeangliae,Humpback,12.79
53463,1958,Male,Megaptera novaeangliae,Humpback,12.79
53464,1958,Male,Megaptera novaeangliae,Humpback,13.43
53465,1958,Male,Megaptera novaeangliae,Humpback,14.07
53466,1958,Female,Megaptera novaeangliae,Humpback,13.43
53467,1958,Male,Megaptera novaeangliae,Humpback,12.79
53468,1958,Male,Megaptera novaeangliae,Humpback,12.79
53469,1958,Male,Megaptera novaeangliae,Humpback,13.75
53470,1958,Male,Megaptera novaeangliae,Humpback,12.79
53471,1958,Male,Megaptera novaeangliae,Humpback,12.15
53472,1958,Male,Megaptera novaeangliae,Humpback,12.15
53473,1958,Male,Megaptera novaeangliae,Humpback,13.75
53474,1958,Male,Megaptera novaeangliae,Humpback,13.75
53475,1958,Male,Megaptera novaeangliae,Humpback,14.07
53476,1958,Female,Megaptera novaeangliae,Humpback,14.39
53477,1958,Female,Megaptera novaeangliae,Humpback,12.47
53478,1958,Male,Megaptera novaeangliae,Humpback,13.11
53479,1958,Male,Megaptera novaeangliae,Humpback,14.39
53480,1958,Male,Megaptera novaeangliae,Humpback,12.79
53481,1958,Male,Megaptera novaeangliae,Humpback,13.11
53482,1958,Female,Megaptera novaeangliae,Humpback,13.43
53891,1958,Female,Megaptera novaeangliae,Humpback,16.62
53888,1958,Male,Megaptera novaeangliae,Humpback,15.03
53889,1958,Female,Megaptera novaeangliae,Humpback,15.66
53890,1958,Male,Megaptera novaeangliae,Humpback,14.71
53892,1958,Male,Megaptera novaeangliae,Humpback,14.07
53893,1958,Female,Megaptera novaeangliae,Humpback,13.43
53894,1958,Female,Megaptera novaeangliae,Humpback,15.35
53895,1958,Male,Megaptera novaeangliae,Humpback,16.62
53896,1958,Male,Megaptera novaeangliae,Humpback,15.66
53897,1958,Male,Megaptera novaeangliae,Humpback,14.07
53898,1958,Male,Megaptera novaeangliae,Humpback,14.07
53899,1958,Male,Megaptera novaeangliae,Humpback,15.03
53900,1958,Male,Megaptera novaeangliae,Humpback,16.62
53901,1958,Female,Megaptera novaeangliae,Humpback,14.39
53902,1958,Male,Megaptera novaeangliae,Humpback,16.62
53903,1958,Female,Megaptera novaeangliae,Humpback,17.26
53904,1958,Male,Megaptera novaeangliae,Humpback,15.03
53905,1958,Female,Megaptera novaeangliae,Humpback,16.62
53906,1958,Female,Megaptera novaeangliae,Humpback,14.39
53907,1958,Male,Megaptera novaeangliae,Humpback,15.03
53908,1958,Male,Megaptera novaeangliae,Humpback,15.03
53909,1958,Male,Megaptera novaeangliae,Humpback,15.66
53910,1958,Male,Megaptera novaeangliae,Humpback,14.71
53911,1958,Male,Megaptera novaeangliae,Humpback,15.03
53912,1958,Male,Megaptera novaeangliae,Humpback,13.11
53913,1958,Male,Megaptera novaeangliae,Humpback,12.47
53914,1958,Male,Megaptera novaeangliae,Humpback,16.3
56415,1959,Female,Megaptera novaeangliae,Humpback,13.11
56412,1959,Male,Megaptera novaeangliae,Humpback,13.43
56413,1959,Male,Megaptera novaeangliae,Humpback,13.43
56414,1959,Female,Megaptera novaeangliae,Humpback,11.51
56416,1959,Male,Megaptera novaeangliae,Humpback,14.71
56417,1959,Male,Megaptera novaeangliae,Humpback,14.07
56418,1959,Female,Megaptera novaeangliae,Humpback,15.03
56419,1959,Female,Megaptera novaeangliae,Humpback,13.43
56420,1959,Male,Megaptera novaeangliae,Humpback,13.11
56421,1959,Male,Megaptera novaeangliae,Humpback,13.11
56422,1959,Male,Megaptera novaeangliae,Humpback,12.47
56423,1959,Male,Megaptera novaeangliae,Humpback,12.47
56424,1959,Male,Megaptera novaeangliae,Humpback,12.15
56425,1959,Male,Megaptera novaeangliae,Humpback,11.51
56426,1959,Female,Megaptera novaeangliae,Humpback,14.71
56427,1959,Male,Megaptera novaeangliae,Humpback,14.39
56428,1959,Male,Megaptera novaeangliae,Humpback,13.11
56429,1959,Female,Megaptera novaeangliae,Humpback,14.39
56430,1959,Male,Megaptera novaeangliae,Humpback,14.71
56431,1959,Female,Megaptera novaeangliae,Humpback,12.79
56432,1959,Male,Megaptera novaeangliae,Humpback,14.07
56433,1959,Male,Megaptera novaeangliae,Humpback,13.43
56434,1959,Female,Megaptera novaeangliae,Humpback,12.79
56435,1959,Female,Megaptera novaeangliae,Humpback,12.79
56436,1959,Male,Megaptera novaeangliae,Humpback,13.43
56437,1959,Male,Megaptera novaeangliae,Humpback,12.79
56438,1959,Female,Megaptera novaeangliae,Humpback,13.43
56847,1959,Female,Megaptera novaeangliae,Humpback,16.3
56844,1959,Female,Megaptera novaeangliae,Humpback,12.15
56845,1959,Male,Megaptera novaeangliae,Humpback,16.94
56846,1959,Female,Megaptera novaeangliae,Humpback,14.71
56848,1959,Female,Megaptera novaeangliae,Humpback,13.75
56849,1959,Male,Megaptera novaeangliae,Humpback,14.07
56850,1959,Male,Megaptera novaeangliae,Humpback,14.71
56851,1959,Male,Megaptera novaeangliae,Humpback,12.79
56852,1959,Female,Megaptera novaeangliae,Humpback,17.58
56853,1959,Male,Megaptera novaeangliae,Humpback,14.07
56854,1959,Male,Megaptera novaeangliae,Humpback,13.43
56855,1959,Male,Megaptera novaeangliae,Humpback,16.62
56856,1959,Female,Megaptera novaeangliae,Humpback,17.58
56857,1959,Female,Megaptera novaeangliae,Humpback,15.35
56858,1959,Male,Megaptera novaeangliae,Humpback,13.43
